accuracy,auc,f1_0,f1_1,participant,precision_0,precision_1,recall_0,recall_1,train_percent
0.8329896907216495,0.5775511059481357,0.09497206703910614,0.908006814310051,5,0.8717948717948718,0.8325956782087998,0.050221565731166914,0.9984389634717452,0.1
0.8080603073354595,0.5604272422334811,0.17250000000000001,0.891439816333224,5,0.44136460554371004,0.8254707430653978,0.10719834282755049,0.9688688212927756,0.2
0.7976584934835432,0.6241046506534114,0.2454695222405272,0.8831632653061224,5,0.5200698080279232,0.8164131588256102,0.1606469002695418,0.961800250034727,0.3
0.7746134020618557,0.6176505817740319,0.20027434842249656,0.8688217205430137,5,0.543424317617866,0.7872774228625798,0.12275784753363228,0.9692101740294511,0.4
0.7753208597494975,0.6558929378597179,0.34342521464075915,0.8644715977987127,5,0.7480314960629921,0.7776472562510488,0.22287390029325513,0.9731205375892482,0.5
0.594788561333775,0.5624588906064587,0.3101503759398496,0.7131467875566672,7,0.5674002751031637,0.6000263054057609,0.21339886187273668,0.8788287420535542,0.1
0.7464753742003603,0.7322533794533342,0.58817594834544,0.8168685509196949,7,0.6972016264051663,0.763758389261745,0.508637236084453,0.877917068466731,0.2
0.7483142877422102,0.731986285179446,0.60990099009901,0.8142288348700754,7,0.7051640803866701,0.7650127977948415,0.5373134328358209,0.8702127659574468,0.3
0.7263166611460748,0.6971397426902655,0.5513777657119587,0.8030980041703902,7,0.7781609195402299,0.7120219733784069,0.4269497582509985,0.9208908320808854,0.4
0.7383484050481963,0.7426355953562352,0.6325191905094207,0.7968520947457758,7,0.7824585635359116,0.7205246267615459,0.5308034668540642,0.8912668277528478,0.5
0.640933129046607,0.6638050634514989,0.6379989037819523,0.6438201696327892,9,0.6680580194093707,0.6165258215962441,0.6105283234789243,0.6736431722581308,0.1
0.7474006116207951,0.8195613534085088,0.7707755184418992,0.7187171072998576,9,0.7782759323415529,0.7103169746665035,0.7634182908545727,0.7273182957393484,0.2
0.724089724852259,0.7977142346350694,0.742467378410439,0.7028876419871356,9,0.8258345428156749,0.6295660701152244,0.6743885357181338,0.7955390334572491,0.3
0.7758173326414115,0.84763444270662,0.8012879484820606,0.7428571428571428,9,0.8879988348383339,0.6595198550505813,0.7300047892720306,0.8503017325287132,0.4
0.7820478605106307,0.8463955102506788,0.8008777633289985,0.7592847317744155,9,0.8937057863232359,0.6745810055865922,0.7255190693565012,0.868314606741573,0.5
0.7241995460472304,0.66572580644168,0.4825586663042493,0.8119959179642493,11,0.46048763617499566,0.8263870276065398,0.5068519223448801,0.798097456804504,0.1
0.7442138433119635,0.6837953512393512,0.4583525080533824,0.8325746799431009,11,0.5420408163265306,0.7946507365419863,0.39705002989834565,0.8742997983419225,0.2
0.7263582738280038,0.665618267944895,0.3367945823927765,0.8276158810874242,11,0.5961640916355887,0.7435338768625246,0.23468959731543623,0.9331392784687307,0.3
0.7292285403839188,0.708096512195624,0.4294871794871795,0.8224902649824295,11,0.579967023907667,0.7610510589682749,0.34100824042656325,0.8947205289802665,0.4
0.7194019471488178,0.7082809746130901,0.4609218436873747,0.8103407755581669,11,0.5032822757111597,0.7870349235334398,0.42513863216266173,0.8350690239767499,0.5
0.7263405255287332,0.7467965515969135,0.5215984065728868,0.8083578516930136,12,0.8060792612543286,0.7082313876267039,0.3855355171144645,0.9414566151701708,0.1
0.6457582311944244,0.6552178886338162,0.320945945945946,0.760377154004552,12,0.7746478873239436,0.6301419076701994,0.20240170443540578,0.9584699453551913,0.2
0.6863499038725625,0.6717357770218251,0.4725985221674877,0.7768078175895765,12,0.7440620455647116,0.6729119638826185,0.34626663658921725,0.9186440677966101,0.3
0.6647083956419568,0.6549568359862981,0.4822695035460993,0.7520732959481874,12,0.6883239171374764,0.657778391820945,0.3711601929423712,0.8779273464871842,0.4
0.7376313765701102,0.752454387229347,0.6163074039362699,0.8006621871652547,12,0.7472727272727273,0.7338450553373795,0.5244019138755981,0.8808656524533962,0.5
0.6966870095902354,0.7610116400697365,0.6971886151971451,0.6961837394114051,17,0.7238387854690042,0.6713828532929089,0.672431161853593,0.7228871962277839,0.1
0.7307767752059631,0.7709545020554727,0.7035957240038873,0.7533914293414787,17,0.8036507153428712,0.6826766525561706,0.6256961782216247,0.8404489877731008,0.2
0.7304113888577514,0.7728479791200012,0.7192716236722306,0.740700808625337,17,0.7581200787401575,0.7072266831377394,0.6842105263157895,0.7775011317338162,0.3
0.7451288086831437,0.7971669852706085,0.7459262156172598,0.744326380690017,17,0.7831918970709006,0.7103154732098147,0.712045793927327,0.7817580600716451,0.4
0.7689893283113622,0.8147100035430359,0.7864809979692486,0.7483760683760683,17,0.7971184945604234,0.7367889599461461,0.7761236759232751,0.7603334491142758,0.5
0.739590100998169,0.6814808251592257,0.38601866035371124,0.8347513211648739,18,0.4460894753781783,0.8055555555555556,0.3402061855670103,0.8661429571439683,0.1
0.740531561461794,0.5912803079952288,0.21507537688442213,0.8445771144278607,18,0.49537037037037035,0.7594846098783107,0.13735558408215662,0.9511429852084267,0.2
0.7071911306857013,0.5736247784433568,0.2397476340694007,0.8186777014953446,18,0.4355300859598854,0.7394037203771341,0.16539717083786726,0.9169914673970294,0.3
0.7072997873848335,0.5844061340662771,0.19610705596107056,0.821076573161486,18,0.5832127351664255,0.7153911484382373,0.11787072243346007,0.963400686237133,0.4
0.6898788007654688,0.5917000236849912,0.2965999517723656,0.80109103307194,18,0.5159395973154363,0.7151205259313368,0.20812182741116753,0.9105565028677725,0.5
