accuracy,auc,f1_0,f1_1,participant,precision_0,precision_1,recall_0,recall_1,train_percent
0.8256013745704467,0.5643245687268301,0.006849315068493151,0.9044076097193445,5,0.5384615384615384,0.825922421948912,0.0034465780403741997,0.9993755853886981,0.1
0.8067072581424567,0.579976636940217,0.1126885536823425,0.8915401301518437,5,0.3931888544891641,0.8200319233838786,0.06576903158984981,0.9767110266159695,0.2
0.792136072454164,0.6031650098153045,0.04660587639311043,0.8833519276062972,5,0.3865546218487395,0.7975377728035814,0.024797843665768194,0.9898597027364912,0.3
0.7690721649484537,0.5825909204831283,0.04171122994652406,0.8687179487179487,5,0.45348837209302323,0.7726088089653375,0.021860986547085202,0.9921352074966533,0.4
0.7422297819700016,0.6018698863559386,0.11188066062866278,0.8492357782400288,5,0.6104651162790697,0.7458300238284352,0.06158357771260997,0.9859302813943721,0.5
0.6762724964116154,0.6630518761679427,0.5396451562254672,0.7503618561089826,7,0.6865761086695965,0.6723375038144644,0.44451629591308844,0.8488730495087652,0.1
0.7461648344823303,0.7624395364869233,0.5946642864226916,0.8152267281522672,7,0.6888786764705882,0.7673844582517662,0.5231198743674751,0.8694310511089681,0.2
0.7179359784228831,0.6926262761323181,0.5016302984700276,0.8033062759849534,7,0.7104795737122558,0.7197977647684939,0.3876720294630742,0.9087346024636058,0.3
0.6964226565087778,0.7002573464987834,0.4691572545612511,0.7874289690362982,7,0.7538389948813402,0.6839931499949632,0.34055076729030903,0.9277223664435033,0.4
0.6797177779986088,0.7273336008130478,0.5124792013311148,0.7615242323344433,7,0.7233134073441503,0.666493977464059,0.3968142422112907,0.8881601656886434,0.5
0.6625315079325854,0.7310562514860766,0.6081716974635601,0.7036458333333333,9,0.7635446685878963,0.6097946287519748,0.5053404539385847,0.8316405047706987,0.1
0.6756741729218794,0.7533398213174114,0.6396491011305369,0.7051508871253096,9,0.8374312520219993,0.5909514530204185,0.5174412793603198,0.8740601503759399,0.2
0.6508864459553918,0.7687203086557965,0.6290344361917624,0.6703072491598656,9,0.8424669922228251,0.5471199059561128,0.5018855726753583,0.865086741016109,0.3
0.6089406182815628,0.7400802890643121,0.5756576301182528,0.6373822781329485,9,0.8771757783770532,0.4926673751328374,0.42840038314176243,0.9024722600739732,0.4
0.6800106752068321,0.7744280682132167,0.6699697219928433,0.6894586894586895,9,0.8887536514118792,0.5597925136688631,0.5376233249889559,0.8973033707865169,0.5
0.7259863814169122,0.7057329688946413,0.4788758265980897,0.8141256633689314,11,0.4627263045793397,0.8243879785046109,0.4961933764750666,0.8041157056882159,0.1
0.7206345756818429,0.6870883152930198,0.4095084979329352,0.8170367207514945,11,0.4830669195340016,0.780224260958206,0.3553916683276859,0.8574949585480618,0.2
0.7195280968643278,0.6786172854607441,0.33913679590343815,0.8219901477832513,11,0.5607160135462023,0.742912095740134,0.2430788590604027,0.919908264973097,0.3
0.734226729445853,0.7224296425185437,0.4305447772776657,0.8266641470213067,11,0.5986189037548554,0.7615772980501393,0.3361609306834707,0.9039156937700176,0.4
0.7288769123783032,0.711396812769693,0.4425379803395889,0.8208809510136105,11,0.5270327799063431,0.7806663025669033,0.381392483056069,0.8654637926858804,0.5
0.6826176742861212,0.6964051516646415,0.36753228324109544,0.7881553305765484,12,0.8028518288902666,0.6670152855993564,0.23831431726168567,0.9630619119526077,0.1
0.6779620283585677,0.7036918056071522,0.43776223776223766,0.7743601257296812,12,0.7876195269250126,0.657202743902439,0.3031183420491962,0.9423497267759563,0.2
0.7085049894717569,0.7425532070196318,0.5464387464387465,0.7852421421826521,12,0.7413993042133745,0.6982965451055663,0.43266411008346495,0.8969183359013867,0.3
0.706793420209357,0.7465804233723419,0.5837755875663381,0.7736829087311403,12,0.7247740963855421,0.6996719355800776,0.4887027164254887,0.8652037617554859,0.4
0.7657011022814663,0.8222862071711214,0.6906937394247039,0.8114297503610481,12,0.7354954954954955,0.7823751740600756,0.65103668261563,0.8427255196057425,0.5
0.6993025283347863,0.7611010090195955,0.6668598473872307,0.7259871295781362,17,0.7850807368660451,0.6459776615297611,0.5795836131631967,0.8286180631120783,0.1
0.6934091800706159,0.7531029567141045,0.646139913968757,0.7295379823498875,17,0.7868762062310449,0.6418024052367179,0.5481083157288266,0.8450591300861896,0.2
0.6786234727048537,0.7704306982307555,0.6217179047367727,0.7206469843125792,17,0.7659297789336801,0.63267750213858,0.5232067510548524,0.8370303304662743,0.3
0.6412972407480058,0.7289693623115928,0.5930870790683874,0.67929381503566,17,0.7341167829599706,0.5899675060926076,0.4975111996017919,0.8004960044089281,0.4
0.577683615819209,0.7082045299351742,0.4644776119402985,0.6513797123979791,17,0.7617493472584856,0.5194214876033058,0.3340967649584884,0.8732198680097256,0.5
0.744728604335243,0.6424216664644881,0.295861844248941,0.8441061895830327,18,0.43992248062015504,0.7870451335171857,0.22287677957781052,0.910087889865443,0.1
0.738405315614618,0.574884130662062,0.1585808933532806,0.8451280437433618,18,0.4732142857142857,0.7529791111734193,0.09525032092426187,0.9629762438368444,0.2
0.7192649403903105,0.5633216136464794,0.16489722159475942,0.831271963853772,18,0.48601864181091875,0.7333709131905298,0.09929270946681175,0.9593384599178342,0.3
0.6901133947554926,0.5730065936763344,0.19289340101522842,0.8082447100098673,18,0.4568306010928962,0.7106912175841126,0.12225797016671541,0.9368407675689414,0.4
0.6881777588773124,0.5967076288491062,0.23877498053464832,0.803930744033692,18,0.512249443207127,0.7067465914433474,0.155668358714044,0.9321035498372345,0.5
