accuracy,auc,f1_0,f1_1,precision_0,precision_1,recall_0,recall_1,test_participants,train_participants
0.7938299683266126,0.8517911417396935,0.6555229169580827,0.8528931543944884,0.6455893832943014,0.858534434378257,0.6657669176492873,0.847325526190853,"5, 7, 11, 12","9, 17, 18"
0.7916935657413385,0.8673497800182989,0.7001703577512776,0.8404088698376061,0.7033018317582546,0.8384218425543288,0.6970666461087769,0.8424053378503997,"5, 7, 9, 18","11, 12, 17"
0.8007878858883487,0.8804025347501707,0.7394710129661196,0.8387410349119792,0.8047438409270916,0.7986454453098544,0.6839923469387755,0.8830753869196206,"5, 7, 9, 17","11, 12, 18"
0.7999240965379587,0.8717884880285067,0.7353094317167509,0.839182013331827,0.7429076015481156,0.8339995508645857,0.7278651106284284,0.8444292860391087,"5, 7, 9, 12","11, 17, 18"
0.7950271811781481,0.8640411673350727,0.6941605562098704,0.8458622142228008,0.7126252973984945,0.8349587964013003,0.6766285227567307,0.8570541673133634,"5, 7, 9, 11","12, 17, 18"
0.7987658771390402,0.86092183329725,0.6623977232301672,0.8566638472692121,0.8052240096869053,0.7966682585611147,0.562605752961083,0.9264316748881121,"12, 17, 18","5, 7, 9, 11"
0.7797408500265748,0.8109908435245557,0.5635848645508025,0.8526989263126932,0.6959641255605381,0.8012576877893719,0.4735172077129607,0.9111984282907662,"11, 17, 18","5, 7, 9, 12"
0.7788478283584689,0.7928452796308945,0.5115581368514174,0.8570656761776128,0.6231259370314842,0.8143957219251337,0.4338748613557774,0.9044542107138615,"11, 12, 18","5, 7, 9, 17"
0.7760641819527203,0.839944088448075,0.5921985815602836,0.8456541579427712,0.7883308157099698,0.7728766988862176,0.4742162653339391,0.9335624962958573,"11, 12, 17","5, 7, 9, 18"
0.7725077261876122,0.8567735525281582,0.6839114448072819,0.822311839613778,0.808105973142128,0.75691857370942,0.5928055629847553,0.9000727779008322,"9, 17, 18","5, 7, 11, 12"
0.782163948256468,0.854499717470819,0.6759230206045393,0.8359453592418066,0.7661075217829412,0.7889319175515302,0.6047349459598559,0.8889170396644428,"9, 12, 18","5, 7, 11, 17"
0.761391359093413,0.8806027968507913,0.6866311818510671,0.8073513994345077,0.8829744816586922,0.7102571268865288,0.5617231757842226,0.9351954073746964,"9, 12, 17","5, 7, 11, 18"
0.7692223950233281,0.818735307779344,0.6008338937457969,0.8376920973475526,0.699661696529257,0.7921924779676445,0.5264696176872672,0.8887367419407246,"9, 11, 18","5, 7, 12, 17"
0.7597712597884325,0.842360235782292,0.6407273287618461,0.8195596372876547,0.8077446092080555,0.7424571735726472,0.530944070826594,0.9145316368242271,"9, 11, 17","5, 7, 12, 18"
0.7590152395606554,0.8321817819890491,0.6183637494815429,0.8239121594143961,0.7388341696091185,0.7662632375189108,0.5316720902242232,0.8909410729991205,"9, 11, 12","5, 7, 17, 18"
0.7960798730699277,0.8693189893409186,0.7128416119451786,0.8419063048467667,0.7421843971631206,0.8239715770619843,0.6857307611658628,0.8606391461694167,"7, 17, 18","5, 9, 11, 12"
0.7963000311692121,0.8633622457050392,0.6968125750463923,0.8466274607250338,0.6853293252455849,0.8538650033415014,0.7086872051068553,0.8395115807917648,"7, 12, 18","5, 9, 11, 17"
0.816970272110247,0.8928818466991609,0.7643183508660079,0.8503929041179048,0.8292598570440397,0.8101204819277108,0.7088096176586519,0.8948788018596728,"7, 12, 17","5, 9, 11, 18"
0.7863750100895956,0.8189788345025535,0.5991579074909884,0.854385598116135,0.6524607468003695,0.8297604035308953,0.5539064687762532,0.8805171240644137,"7, 11, 18","5, 9, 12, 17"
0.8018862859494962,0.8595796547996164,0.6862600612175491,0.8552373479795998,0.7992474254026934,0.8028677355201453,0.6012614223281685,0.914915643098962,"7, 11, 17","5, 9, 12, 18"
0.8025231544538273,0.8490075903108464,0.6563361085597463,0.861456504341802,0.7547015535568274,0.8184521107580572,0.5806553079947575,0.9092307304404831,"7, 11, 12","5, 9, 17, 18"
0.7834871945163548,0.8607562129156011,0.7188702380449029,0.8239514933276849,0.726550147429597,0.818533326319112,0.7113509894983473,0.8294418679034063,"7, 9, 18","5, 11, 12, 17"
0.7958844465321313,0.8872904653043036,0.7650948103792415,0.8195380634443983,0.8396002555444009,0.7672339025630289,0.7027347032312276,0.8794953546573417,"7, 9, 17","5, 11, 12, 18"
0.7920975777357843,0.8787294277347132,0.7503609884896241,0.8218774837361279,0.7786958941644903,0.8010788167446131,0.7240157637036743,0.8437849436368582,"7, 9, 12","5, 11, 17, 18"
0.7814033590392294,0.8538375369475233,0.691647855530474,0.8306871436497351,0.7463115894961492,0.7985701316386745,0.6444453347221666,0.8654957813691486,"7, 9, 11","5, 12, 17, 18"
0.7964665422913529,0.8421987549773295,0.6229125890142839,0.8606172554452397,0.6804039301310044,0.8345523479714602,0.5743798479379464,0.8883627812380831,"5, 17, 18","7, 9, 11, 12"
0.8016600489989018,0.8288842043180747,0.5923160408074669,0.8689524287966955,0.6159819413092551,0.8583519422159733,0.5704013377926421,0.8798180174070306,"5, 12, 18","7, 9, 11, 17"
0.8024224806201551,0.8723639113358352,0.6783658017193784,0.8574175728121395,0.7736799496266978,0.8130159466896529,0.6039603960396039,0.9069492214948778,"5, 12, 17","7, 9, 11, 18"
0.7753324079485681,0.7821020538101656,0.4994913943931318,0.8551579591884796,0.4803944587931439,0.8651101846337106,0.5201694915254237,0.8454321102626188,"5, 11, 18","7, 9, 12, 17"
