accuracy,auc,f1_0,f1_1,precision_0,precision_1,recall_0,recall_1,test_participants,train_participants
0.6886294486446616,0.6657816188570873,0.5030442380207855,0.7732921600053704,0.5878761822871883,0.7255306418089059,0.43960778009966245,0.8277850636868297,"5, 9, 11, 12, 17","7, 18"
0.7346356179411104,0.7557429103935307,0.6214769635649129,0.795708212170942,0.5913705583756346,0.8181889950264467,0.65481320493124,0.7744297696661747,"5, 7, 12, 17, 18","9, 11"
0.7141927826344981,0.7488594953954963,0.5866195671910335,0.7815947602975676,0.5217889234744817,0.8365068697729988,0.6698458174689939,0.7334479089941893,"5, 7, 11, 17, 18","9, 12"
0.6882770968490622,0.7176663226029449,0.5456595628151226,0.7627499306040392,0.46259525305219457,0.84166852305636,0.6650828555721354,0.6973621471968008,"5, 7, 11, 12, 18","9, 17"
0.7417222465733951,0.7580463063355496,0.6182187510944559,0.8048514142499106,0.6012466364658197,0.8166345769608021,0.6361768839874581,0.7934034518053154,"5, 7, 11, 12, 17","9, 18"
0.7451547717461192,0.7760920820109023,0.6631253035454104,0.795058354262077,0.6557406573615489,0.8005429426749223,0.6706781690357044,0.7896484052601654,"5, 7, 9, 17, 18","11, 12"
0.7327774998610417,0.7672275157086137,0.6452269909675897,0.7856697041567843,0.60310672111246,0.8202789000390981,0.6936722518405687,0.7538627380524614,"5, 7, 9, 12, 18","11, 17"
0.7496036334592965,0.7740179132304744,0.675121800324801,0.7963033000707921,0.7071803512410083,0.7742951438000943,0.6458438138075933,0.8195991535912485,"5, 7, 9, 12, 17","11, 18"
0.7081112172475067,0.7349677827476702,0.5898923427713799,0.7734245439469319,0.5386642770544515,0.8163151959876803,0.6518882367951008,0.7348160043631736,"5, 7, 9, 11, 18","12, 17"
0.7487813694668697,0.7627206544112959,0.6482623232416184,0.8046174816834214,0.6694542114099274,0.7907136398647064,0.6283709452026284,0.8190190433244302,"5, 7, 9, 11, 17","12, 18"
0.7216463090812533,0.7477782314705305,0.6127978960743466,0.7827254864571328,0.5906411096237646,0.7995562255458256,0.636681812599779,0.7665887167494885,"5, 7, 9, 11, 12","17, 18"
0.735327651569136,0.7132758142012843,0.537678309143867,0.8145922146900552,0.5929606852624643,0.7852330908111022,0.4918249305460673,0.8462320313634384,"11, 12, 17, 18","5, 7, 9"
0.6778001148765077,0.6758550587464762,0.5122173913043478,0.7594554030874786,0.6546091015169195,0.6858819201053385,0.42070492447237795,0.8507097053101809,"9, 12, 17, 18","5, 7, 11"
0.6782098541093401,0.6611746317802343,0.47983718685745463,0.7670494052205288,0.5769715929158888,0.7132721712538226,0.4106956865280322,0.8295969594113941,"9, 11, 17, 18","5, 7, 12"
0.6836038696920016,0.6455205748044209,0.4618201170835551,0.7759392365573292,0.5371663447729411,0.7331267794339307,0.40501082816817263,0.8240620470247172,"9, 11, 12, 18","5, 7, 17"
0.6712263831516219,0.6563903826565136,0.49275967987964153,0.7567952070371595,0.6273810790677876,0.6861975618175542,0.40570484808863505,0.8435852765121058,"9, 11, 12, 17","5, 7, 18"
0.7373114364271383,0.7581563892070402,0.637799954917109,0.7939280176283359,0.6442825204935,0.7894090097609608,0.6314465408805031,0.798499061913696,"7, 12, 17, 18","5, 9, 11"
0.7334815033003521,0.7350676395706783,0.5967506685033628,0.8009678644989702,0.5920254029502794,0.804135715719735,0.6015519705942414,0.797824874511991,"7, 11, 17, 18","5, 9, 12"
0.7304895032753908,0.7280348076604755,0.5599814729041223,0.805758471347051,0.5524216997590762,0.8106556457343755,0.5677510245901639,0.8009201093784643,"7, 11, 12, 18","5, 9, 17"
0.7438024622271964,0.753862663708117,0.6262881864375651,0.8050916908798706,0.6586402266288952,0.7849819434643643,0.596965570900603,0.8262588749317313,"7, 11, 12, 17","5, 9, 18"
0.735137467470302,0.7664641230071279,0.6699487524153576,0.7788224431658242,0.6878277670438863,0.7654883906239625,0.6529756640791327,0.7926292629262927,"7, 9, 17, 18","5, 11, 12"
0.724390433902002,0.7549274551965843,0.6425420132691207,0.7757400325381901,0.6377523733119401,0.7794123890799474,0.6474041398031897,0.7721021197846568,"7, 9, 12, 18","5, 11, 17"
0.7271189784931082,0.7660894319280163,0.666735515852525,0.7689774489917671,0.7351121569818195,0.7223978299370054,0.6099965355421877,0.8219779098538377,"7, 9, 12, 17","5, 11, 18"
0.7183213701940161,0.7262008644947442,0.5995048754610216,0.782768353840673,0.5919385413548838,0.7882333462111596,0.6072671443193449,0.7773786196385805,"7, 9, 11, 18","5, 12, 17"
0.7411878812629215,0.7573405158532646,0.6547732534386491,0.7930020822275753,0.7082826943615806,0.7586368518699346,0.6087809819252319,0.8306284345799388,"7, 9, 11, 17","5, 12, 18"
0.7381336419715084,0.7675807396868177,0.6490660682463204,0.7911420995777276,0.653986832479883,0.787615118393524,0.6442188011791681,0.7947008108588001,"7, 9, 11, 12","5, 17, 18"
0.7393496638487652,0.7296297346888978,0.5691651767294732,0.8131553519665033,0.5823810864058542,0.8052307038060812,0.5565357719203873,0.821237530721411,"5, 12, 17, 18","7, 9, 11"
0.7104421002726088,0.7140276363556421,0.5184071755950915,0.792988030928927,0.47485554351751535,0.8255336979534227,0.5707542051003798,0.7629111808584356,"5, 11, 17, 18","7, 9, 12"
0.7089616942647999,0.6874766673343302,0.4701376669081876,0.7993847118531145,0.4269800235017626,0.8311939690301549,0.5230007484598999,0.7699203563205375,"5, 11, 12, 18","7, 9, 17"
0.7477561559879914,0.7346623577776763,0.5745618637842376,0.8207344845121493,0.5929816960901115,0.8101307260862923,0.5572519083969466,0.8316195084795125,"5, 11, 12, 17","7, 9, 18"
0.6933104375093325,0.6924820334363577,0.5365017037889559,0.7708391444542382,0.5992337551040984,0.7329047588738251,0.4856594214740971,0.8129147644373323,"5, 9, 17, 18","7, 11, 12"
