accuracy,auc,f1_0,f1_1,precision_0,precision_1,recall_0,recall_1,test_participants,train_participants
0.7370245129303602,0.7708911951280543,0.5636991634555873,0.8117921643944157,0.541130021465808,0.8266650295556998,0.5882328430351265,0.7974450084602369,"5, 11, 12, 17, 18","7, 9"
0.7222215494168797,0.7792061232321484,0.5300276611002971,0.8028468037923002,0.6894456289978678,0.7318571450958269,0.43048760193043767,0.8890877246420956,"5, 9, 12, 17, 18","7, 11"
0.758004823454883,0.8041357153429936,0.6376676540087196,0.8183380610712497,0.6342480717666921,0.8205561504484005,0.641124309854442,0.8161319310390734,"5, 9, 11, 17, 18","7, 12"
0.735490542461976,0.7801313946343394,0.5831890552330515,0.8062765269253223,0.5709205716184779,0.8144104803493449,0.5959963918956426,0.7983034431044179,"5, 9, 11, 12, 18","7, 17"
0.7268578277706067,0.7685598738103842,0.5481927710843374,0.8042616451932607,0.6734110814481757,0.7443019398627269,0.46224079729946954,0.8747282755151536,"5, 9, 11, 12, 17","7, 18"
0.7218828691814805,0.7947841165863603,0.630995699636123,0.7768464431463553,0.5648002842507328,0.8361072235978039,0.7147674897890358,0.7254301246006987,"5, 7, 12, 17, 18","9, 11"
0.753292552098788,0.8169751061733336,0.6186603630462011,0.8176657641472034,0.5813992042440318,0.8435139744526817,0.6610246164285445,0.7933546116703495,"5, 7, 11, 17, 18","9, 12"
0.7150340955559731,0.7756683979415511,0.5571433478753736,0.7899299331921135,0.49514592746367075,0.8398094413165873,0.636888400219901,0.7456433130815966,"5, 7, 11, 12, 18","9, 17"
0.7156717567199365,0.7923447169440092,0.6217038379698951,0.7722454711949973,0.5524679253739705,0.8352663450682541,0.7107795437344577,0.7180672713796633,"5, 7, 11, 12, 17","9, 18"
0.7802884173785248,0.843374093442083,0.7045363307908471,0.8251238279750698,0.7086944366787811,0.8222683642059633,0.7004267337979309,0.8279991930011188,"5, 7, 9, 17, 18","11, 12"
0.7529764882441221,0.8250866175963034,0.6837543584999644,0.7973368598659311,0.6198745903542952,0.8537166516932932,0.7623127697385124,0.7479424396420444,"5, 7, 9, 12, 18","11, 17"
0.7338204966204537,0.7968262737104461,0.6404637307785203,0.7886892087556426,0.7024583215597626,0.7497975708502024,0.5885242505844406,0.8318361480416816,"5, 7, 9, 12, 17","11, 18"
0.7651989030289957,0.8326167969987239,0.6561061467641485,0.8217460465986712,0.6208928876487672,0.8466346385590565,0.6955537126818065,0.7982789704122291,"5, 7, 9, 11, 18","12, 17"
0.7845789836895203,0.8483606030713782,0.7021025206010664,0.8312887119743322,0.7156532748664423,0.8224689346099002,0.6890553920256891,0.8402996982205418,"5, 7, 9, 11, 17","12, 18"
0.7450451407328731,0.8216272763058405,0.6671289105835366,0.7934037938513444,0.6083459787556904,0.8440212415308551,0.7384870440869459,0.7485140797037904,"5, 7, 9, 11, 12","17, 18"
0.7669241512983497,0.8001165707928339,0.5815464919911979,0.838479012345679,0.6635912408759124,0.8002865707660112,0.5175570433119279,0.8804994917961376,"11, 12, 17, 18","5, 7, 9"
0.7097357840321654,0.7936055126465555,0.5522526912683294,0.7852635604563706,0.7271772735227207,0.7040402308703354,0.4451665892940042,0.8876720224800058,"9, 12, 17, 18","5, 7, 11"
0.7353849748195836,0.785302483176546,0.5729666324542846,0.8082973661692384,0.6873555131168961,0.7521086340251286,0.49121861868333155,0.8735594804983638,"9, 11, 17, 18","5, 7, 12"
0.746192258112962,0.7936611095791973,0.5612668743509864,0.8214505819584089,0.6672153070671741,0.7715882965878831,0.48435516391606304,0.8782025940776718,"9, 11, 12, 18","5, 7, 17"
0.7151080111058441,0.776092434034537,0.5439368644710882,0.7928545402621445,0.7352872215709262,0.7090444738000881,0.4316140797577676,0.899133386938265,"9, 11, 12, 17","5, 7, 18"
0.7652671472096306,0.8230492439165227,0.6829532680263369,0.8136489133256247,0.6758174089229669,0.8187301135014484,0.6902414282815987,0.8086303939962477,"7, 12, 17, 18","5, 9, 11"
0.7747191688200404,0.8034888095614207,0.62127487170253,0.8396760362077179,0.6920222634508348,0.8048441895298286,0.56365121502961,0.8776591506652857,"7, 11, 17, 18","5, 9, 12"
0.7640429153556507,0.787887433488593,0.5750777948074868,0.8366745809307888,0.630512272125471,0.8093248143671214,0.5286031420765027,0.8659374769048851,"7, 11, 12, 18","5, 9, 17"
0.7707610520425294,0.8265838277026945,0.6676672210278668,0.8250368377218272,0.6974280750815643,0.8069090833141879,0.6403423458471115,0.8439978154014199,"7, 11, 12, 17","5, 9, 18"
0.7688200315521216,0.8478386657134375,0.7167379847010424,0.8047244273852777,0.7231297506334178,0.7998505671655308,0.7104582227899512,0.8096580491382471,"7, 9, 17, 18","5, 11, 12"
0.7594323699722157,0.8209381662111844,0.6984850210730151,0.7998833579937574,0.6710439921208142,0.8221985390439397,0.7282660332541567,0.7787474764468372,"7, 9, 12, 18","5, 11, 17"
0.764002029483891,0.8276775062479932,0.7181308599996634,0.7970327632392333,0.7712973676598206,0.7593422328975934,0.6718213599571667,0.8386603066091881,"7, 9, 12, 17","5, 11, 18"
0.7489635894155828,0.7995933516876005,0.6202200480235099,0.8125187976575908,0.653155193236715,0.7927843949594338,0.5904469464346639,0.8332607591262066,"7, 9, 11, 18","5, 12, 17"
